STOP_ID,STOP_FRISK_DATE,STOP_FRISK_TIME,YEAR2,MONTH2,DAY2,STOP_WAS_INITIATED,RECORD_STATUS_CODE,ISSUING_OFFICER_RANK,ISSUING_OFFICER_COMMAND_CODE,SUPERVISING_OFFICER_RANK,SUPERVISING_OFFICER_COMMAND_CODE,SUPERVISING_ACTION_CORRESPONDING_ACTIVITY_LOG_ENTRY_REVIEWED,LOCATION_IN_OUT_CODE,JURISDICTION_CODE,JURISDICTION_DESCRIPTION,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_EXPLAINED_STOP_FLAG,OFFICER_NOT_EXPLAINED_STOP_DESCRIPTION,OTHER_PERSON_STOPPED_FLAG,SUSPECT_ARRESTED_FLAG,SUSPECT_ARREST_OFFENSE,SUMMONS_ISSUED_FLAG,SUMMONS_OFFENSE_DESCRIPTION,OFFICER_IN_UNIFORM_FLAG,ID_CARD_IDENTIFIES_OFFICER_FLAG,SHIELD_IDENTIFIES_OFFICER_FLAG,VERBAL_IDENTIFIES_OFFICER_FLAG,FRISKED_FLAG,SEARCHED_FLAG,ASK_FOR_CONSENT_FLG,CONSENT_GIVEN_FLG,OTHER_CONTRABAND_FLAG,FIREARM_FLAG,KNIFE_CUTTER_FLAG,OTHER_WEAPON_FLAG,WEAPON_FOUND_FLAG,PHYSICAL_FORCE_CEW_FLAG,PHYSICAL_FORCE_DRAW_POINT_FIREARM_FLAG,PHYSICAL_FORCE_HANDCUFF_SUSPECT_FLAG,PHYSICAL_FORCE_OC_SPRAY_USED_FLAG,PHYSICAL_FORCE_OTHER_FLAG,PHYSICAL_FORCE_RESTRAINT_USED_FLAG,PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG,PHYSICAL_FORCE_WEAPON_IMPACT_FLAG,BACKROUND_CIRCUMSTANCES_VIOLENT_CRIME_FLAG,BACKROUND_CIRCUMSTANCES_SUSPECT_KNOWN_TO_CARRY_WEAPON_FLAG,SUSPECTS_ACTIONS_CASING_FLAG,SUSPECTS_ACTIONS_CONCEALED_POSSESSION_WEAPON_FLAG,SUSPECTS_ACTIONS_DECRIPTION_FLAG,SUSPECTS_ACTIONS_DRUG_TRANSACTIONS_FLAG,SUSPECTS_ACTIONS_IDENTIFY_CRIME_PATTERN_FLAG,SUSPECTS_ACTIONS_LOOKOUT_FLAG,SUSPECTS_ACTIONS_OTHER_FLAG,SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG,SEARCH_BASIS_ADMISSION_FLAG,SEARCH_BASIS_CONSENT_FLAG,SEARCH_BASIS_HARD_OBJECT_FLAG,SEARCH_BASIS_INCIDENTAL_TO_ARREST_FLAG,SEARCH_BASIS_OTHER_FLAG,SEARCH_BASIS_OUTLINE_FLAG,DEMEANOR_CODE,DEMEANOR_OF_PERSON_STOPPED,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,SUSPECT_OTHER_DESCRIPTION,STOP_LOCATION_PRECINCT,STOP_LOCATION_SECTOR_CODE,STOP_LOCATION_APARTMENT,STOP_LOCATION_FULL_ADDRESS,STOP_LOCATION_STREET_NAME,STOP_LOCATION_X,STOP_LOCATION_Y,STOP_LOCATION_PATROL_BORO_NAME,STOP_LOCATION_BORO_NAME
3625,2021/6/13,12:35:00,2021,June,Sunday,Based on Self Initiated,APP,POM,28,NaN,NaN,NaN,NaN,P,PSB,0,GRAND LARCENY,15,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,N,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DE,UNCOOPERATIVE,60,MALE,BLACK,5.11,165,THN,BRO,GRY,NaN,28,D,NaN,108 W 124 ST,W 124 ST,999046,233379,PBMN,MANHATTAN
3626,2021/6/28,05:04:00,2021,June,Monday,Based on Radio Run,APP,POM,62,NaN,NaN,NaN,O,NaN,NaN,0,UNAUTHORIZED USE OF A VEHICLE,26,Y,NaN,Y,N,NaN,N,NaN,Y,NaN,NaN,NaN,N,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,DE,CALM,16,MALE,WHITE HISPANIC,5.8,150,NaN,NaN,BLK,WHITE SHIRT WITH WHITE SHORTS,62,C,NaN,294 BAY 19 ST,BAY 19 ST,981956,158237,PBBS,BROOKLYN
3627,2021/6/28,05:04:00,2021,June,Monday,Based on Radio Run,APP,POM,62,NaN,NaN,NaN,O,NaN,NaN,0,UNAUTHORIZED USE OF A VEHICLE,26,Y,NaN,Y,N,NaN,N,NaN,Y,NaN,NaN,NaN,N,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,DE,CALM,19,MALE,BLACK HISPANIC,6.1,200,MED,BLK,BLK,WHITE TANKTOP  AND GRAY SWEATSHIRT,62,C,NaN,294 BAY 19 ST,BAY 19 ST,981956,158237,PBBS,BROOKLYN
3628,2021/6/28,13:35:00,2021,June,Monday,Based on Radio Run,APP,POM,101,NaN,NaN,NaN,I,NaN,NaN,1,BURGLARY,15,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,N,Y,N,N,N,NaN,NaN,NaN,N,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,DE,INTOX,51,MALE,BLACK,5.8,175,MED,BRO,BLK,NaN,101,D,806,141 BEACH 56 PL,BEACH 56 PL,1043558,154602,PBQS,QUEENS
3629,2021/6/21,22:19:00,2021,June,Monday,Based on Radio Run,APP,POM,112,NaN,NaN,NaN,O,P,PSB,2,OTHER,15,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,N,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,DE,CALM,25,MALE,BLACK,6,175,THN,BLK,BLK,NaN,112,C,NaN,97 PL && HORACE HARDING EXPY,97 PL,1022576,206920,PBQN,QUEENS
3630,2021/6/17,10:55:00,2021,June,Thursday,Based on Radio Run,APP,POM,121,NaN,NaN,NaN,O,P,PSB,1,PETIT LARCENY,15,Y,NaN,Y,Y,PETIT LARCENY,Y,OTHER,Y,NaN,NaN,NaN,N,Y,Y,Y,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,Y,NaN,Y,NaN,NaN,NaN,Y,Y,NaN,NaN,NaN,Y,NaN,NaN,DE,CALM,29,FEMALE,WHITE,5.6,160,HEA,BRO,BRO,NaN,121,C,NaN,VICTORY BLVD && RICHMOND AVE,VICTORY BLVD,939151,160534,PBSI,STATEN ISLAND
3631,2021/6/17,10:55:00,2021,June,Thursday,Based on Radio Run,APP,POM,121,NaN,NaN,NaN,O,NaN,NaN,1,PETIT LARCENY,15,Y,NaN,Y,Y,PETIT LARCENY,Y,OTHER,Y,NaN,NaN,NaN,N,Y,Y,Y,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,Y,NaN,Y,NaN,NaN,Y,Y,Y,NaN,NaN,NaN,Y,NaN,NaN,DE,CALM,54,MALE,BLACK,5.8,225,THN,BRO,GRY,NaN,121,C,NaN,VICTORY BLVD && RICHMOND AVE,VICTORY BLVD,939151,160534,PBSI,STATEN ISLAND
3632,2021/6/17,10:55:00,2021,June,Thursday,Based on Radio Run,APP,POM,121,NaN,NaN,NaN,O,NaN,NaN,1,PETIT LARCENY,15,Y,NaN,Y,Y,PETIT LARCENY,Y,OTHER,Y,NaN,NaN,NaN,Y,Y,Y,Y,Y,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,Y,NaN,Y,NaN,NaN,Y,Y,Y,NaN,NaN,Y,Y,NaN,NaN,DE,CALM,51,MALE,BLACK,5.8,175,THN,BLK,BRO,NaN,121,C,NaN,VICTORY BLVD && RICHMOND AVE,VICTORY BLVD,939151,160534,PBSI,STATEN ISLAND
3633,2021/6/24,09:20:00,2021,June,Thursday,Based on Radio Run,APP,POM,861,NaN,NaN,NaN,S,T,Transit,2,ASSAULT,25,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,N,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,RE,NaN,53,MALE,BLACK,5.5,150,THN,BRO,BLK,NaN,1,C,NaN,CHAMBERS ST && W BROADWAY,CHAMBERS ST,981681,199944,PBMS,MANHATTAN
3634,2021/6/28,17:15:00,2021,June,Monday,Based on Radio Run,APP,DTS,6,NaN,NaN,NaN,O,P,PSB,1,FORCIBLE TOUCHING,3,Y,NaN,N,Y,FORCIBLE TOUCHING,N,NaN,Y,NaN,NaN,NaN,N,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,DE,INQUISITIVE,42,MALE,WHITE HISPANIC,5.8,180,MED,BRO,BLK,N/A,13,C,NaN,AVENUE OF THE AMERICAS && W 26 ST,AVENUE OF THE AMERICAS,986628,210628,PBMS,MANHATTAN
3635,2021/6/24,10:37:00,2021,June,Thursday,Based on Radio Run,APP,POM,13,NaN,NaN,NaN,NaN,NaN,NaN,2,ROBBERY,2,Y,NaN,N,Y,ROBBERY,N,NaN,Y,NaN,NaN,NaN,Y,Y,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,Y,NaN,NaN,NaN,Y,NaN,DE,AGITATED,62,MALE,BLACK,5.11,180,THN,BLK,BLK,NAVY BLUE COAT DARK BLUE JEANS WALKER,13,A,NaN,UNION SQ E && E 17 ST,UNION SQ E,987294,207626,PBMS,MANHATTAN
3636,2021/6/27,18:59:00,2021,June,Sunday,Based on C/W on Scene,APP,POM,40,NaN,NaN,NaN,I,P,PSB,1,GRAND LARCENY,17,Y,NaN,Y,N,NaN,N,NaN,Y,NaN,NaN,NaN,N,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,DE,ANXIOUS,16,MALE,BLACK,6.1,150,THN,BRO,BLK,SHORTS WITH MULTICOLORED PATTERN BLACK TANK TOP MULTICOLORED SNEAKERS,40,C,NaN,2886 3 AVE,3 AVE,1007422,236859,PBBX,BRONX
3637,2021/6/27,18:59:00,2021,June,Sunday,Based on C/W on Scene,APP,POM,40,NaN,NaN,NaN,I,P,PSB,1,GRAND LARCENY,17,Y,NaN,Y,N,NaN,N,NaN,Y,NaN,NaN,NaN,N,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,DE,CALM,15,FEMALE,BLACK,5,120,THN,BRO,BLK,BLACK T SHIRT DARK GREY SHORTS BLACK SHOES,40,C,NaN,2886 3 AVE,3 AVE,1007422,236859,PBBX,BRONX
3638,2021/6/27,16:17:00,2021,June,Sunday,Based on Self Initiated,APP,POM,52,NaN,NaN,NaN,NaN,NaN,NaN,1,CPW,1,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,Y,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DE,UNDERSTANDING,16,MALE,WHITE HISPANIC,5.8,150,MED,BRO,BRO,NaN,52,A,NaN,UNIVERSITY AVE && W KINGSBRIDGE RD,UNIVERSITY AVE,1011613,255632,PBBX,BRONX
3639,2021/6/13,03:15:00,2021,June,Sunday,Based on Self Initiated,APP,POM,318,NaN,NaN,NaN,O,NaN,NaN,90,CPW,1,Y,NaN,Y,N,NaN,N,NaN,Y,NaN,NaN,NaN,Y,Y,N,N,Y,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,Y,Y,NaN,Y,DE,TALKATIVE,20,MALE,BLACK,6.2,170,MED,BRO,BLK,NaN,113,D,NaN,MURDOCK AVE && MANGIN AVE,MURDOCK AVE,1048422,193308,PBQS,QUEENS
3640,2021/6/13,03:15:00,2021,June,Sunday,Based on Self Initiated,APP,POM,318,NaN,NaN,NaN,O,NaN,NaN,90,CPW,1,Y,NaN,Y,N,NaN,N,NaN,Y,NaN,NaN,NaN,Y,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DE,TALKATIVE,23,MALE,BLACK,6.4,250,MED,BRO,BLK,BLUE TSHIRT JEANS,113,D,NaN,MURDOCK AVE && MANGIN AVE,MURDOCK AVE,1048422,193308,PBQS,QUEENS
3641,2021/6/13,03:15:00,2021,June,Sunday,Based on Self Initiated,APP,DT3,318,NaN,NaN,NaN,O,NaN,NaN,90,CPW,1,Y,NaN,Y,Y,CPW,N,NaN,Y,NaN,NaN,NaN,Y,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,Y,NaN,Y,NaN,Y,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DE,CALM,20,MALE,BLACK,5.1,170,MED,BRO,BLK,PINK SHORTS,113,D,NaN,MURDOCK AVE && MANGIN AVE,MURDOCK AVE,1048422,193308,PBQS,QUEENS
3642,2021/6/21,18:36:00,2021,June,Monday,Based on Radio Run,APP,POF,121,NaN,NaN,NaN,NaN,NaN,NaN,2,CPW,4,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,Y,N,Y,Y,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DE,NORMAL,23,MALE,WHITE,6,NaN,MED,BRO,BRO,NaN,121,B,NaN,169 PORT RICHMOND AVE,PORT RICHMOND AVE,947078,171385,PBSI,STATEN ISLAND
3643,2021/6/29,20:00:00,2021,June,Tuesday,Based on Radio Run,APP,POM,6,NaN,NaN,NaN,O,NaN,NaN,1,OTHER,3,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,N,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,DE,NERVOUS,25,MALE,ASIAN / PACIFIC ISLANDER,5.8,130,THN,BRO,BLK,GRAY TSHIRTS DARK GRAY BACKPACK,6,B,NaN,771 BROADWAY,BROADWAY,986476,205727,PBMS,MANHATTAN
3644,2021/6/26,15:56:00,2021,June,Saturday,Based on Self Initiated,APP,POM,19,NaN,NaN,NaN,S,T,Transit,5,ROBBERY,9,Y,NaN,N,Y,ROBBERY,N,NaN,Y,NaN,NaN,NaN,Y,Y,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,Y,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,DE,NERVOUS/SWEATING,74,MALE,BLACK,5.8,160,MED,BRO,BLD,NONE,19,B,NaN,LEXINGTON AVE && E 68 ST,LEXINGTON AVE,994201,219031,PBMN,MANHATTAN
3645,2021/6/28,13:15:00,2021,June,Monday,Based on Radio Run,APP,SGT,19,NaN,NaN,NaN,NaN,P,PSB,1,PETIT LARCENY,3,Y,NaN,N,Y,PETIT LARCENY,N,NaN,Y,NaN,NaN,NaN,N,N,N,NaN,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,DE,CALM,51,MALE,WHITE HISPANIC,5.2,150,THN,BRO,BLK,NaN,19,A,NaN,LEXINGTON AVE && E 67 ST,LEXINGTON AVE,994075,218803,PBMN,MANHATTAN
3646,2021/6/25,19:00:00,2021,June,Friday,Based on Radio Run,APP,POM,42,NaN,NaN,NaN,NaN,NaN,NaN,1,CPW,1,Y,NaN,Y,Y,CPW,N,NaN,Y,NaN,NaN,NaN,Y,Y,N,N,N,Y,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,Y,NaN,NaN,NaN,DE,SCARED,15,MALE,WHITE HISPANIC,6,130,THN,BRO,BLK,NaN,42,D,NaN,3250 3 AVE,3 AVE,1009623,239614,PBBX,BRONX
3647,2021/6/25,19:00:00,2021,June,Friday,Based on Radio Run,APP,POM,42,NaN,NaN,NaN,O,NaN,NaN,1,CPW,1,Y,NaN,Y,Y,MENACING,N,NaN,Y,NaN,NaN,NaN,Y,Y,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,Y,NaN,NaN,Y,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,DE,SCARED,16,MALE,BLACK,6.9,125,THN,BRO,BLK,NaN,42,D,NaN,E 163 ST && EAGLE AVE,E 163 ST,1009784,239429,PBBX,BRONX
3648,2021/6/25,19:00:00,2021,June,Friday,Based on Radio Run,APP,POM,42,NaN,NaN,NaN,NaN,NaN,NaN,1,CPW,1,Y,NaN,Y,Y,MENACING,N,NaN,Y,NaN,NaN,NaN,Y,Y,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,Y,NaN,NaN,Y,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,DE,SCARED,14,MALE,BLACK HISPANIC,5.9,150,MED,BRO,BLK,NaN,42,D,NaN,E 163 ST && EAGLE AVE,E 163 ST,1009784,239429,PBBX,BRONX
3649,2021/6/25,19:00:00,2021,June,Friday,Based on Radio Run,APP,POM,42,NaN,NaN,NaN,NaN,NaN,NaN,1,CPW,1,Y,NaN,Y,Y,CPW,N,NaN,Y,NaN,NaN,NaN,Y,Y,N,N,N,Y,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,DE,NERVOUS,17,MALE,WHITE HISPANIC,5.9,140,MED,BRO,BLK,NaN,42,C,NaN,488 E 163 ST,E 163 ST,1009115,239576,PBBX,BRONX
3650,2021/6/28,19:07:00,2021,June,Monday,Based on Radio Run,APP,POM,72,NaN,NaN,NaN,O,P,PSB,0,PETIT LARCENY,1,Y,NaN,N,Y,PETIT LARCENY,N,NaN,Y,NaN,NaN,NaN,N,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,DE,CALM,47,MALE,WHITE HISPANIC,5.11,200,MED,BRO,BLD,WHITE T SHIRT GRAY CAMO CARGO SHORTS BASEBALL HAT,72,B,NaN,773 3 AVE,3 AVE,984082,180108,PBBS,BROOKLYN
3651,2021/6/26,07:13:00,2021,June,Saturday,Based on C/W on Scene,APP,POM,47,NaN,NaN,NaN,NaN,P,PSB,1,CRIMINAL MISCHIEF,14,Y,NaN,N,Y,CRIMINAL MISCHIEF,N,NaN,Y,NaN,NaN,NaN,N,Y,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,DE,CALM,51,MALE,BLACK,6.1,180,MED,BRO,BLD,GRAY HOODIE AND GRAY SWEATPANTS,47,B,NaN,4377 BRONX BLVD,BRONX BLVD,1023451,267067,PBBX,BRONX
3652,2021/6/29,18:30:00,2021,June,Tuesday,Based on C/W on Scene,APP,POM,81,NaN,NaN,NaN,O,P,PSB,1,PETIT LARCENY,7,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,N,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Y,Y,NaN,NaN,NaN,NaN,Y,NaN,DE,CONFUSED,5,FEMALE,BLACK,NaN,110,THN,BLK,BLK,NaN,81,B,NaN,800 HALSEY ST,HALSEY ST,1005879,188803,PBBN,BROOKLYN
3653,2021/6/28,14:01:00,2021,June,Monday,Based on Radio Run,APP,POM,109,NaN,NaN,NaN,O,NaN,NaN,3,GRAND LARCENY AUTO,2,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,N,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,DE,CALM,74,MALE,WHITE HISPANIC,5.5,160,MED,BRO,BRO,NaN,109,C,NaN,14 AVE && 126 ST,14 AVE,1027974,225415,PBQN,QUEENS
3654,2021/6/25,00:45:00,2021,June,Friday,Based on Radio Run,APP,POM,112,NaN,NaN,NaN,O,P,PSB,1,CPW,1,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,Y,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,Y,Y,NaN,NaN,NaN,NaN,NaN,NaN,DE,CALM,40,MALE,ASIAN / PACIFIC ISLANDER,5.7,180,THN,BRO,BLK,NaN,112,C,NaN,QUEENS BLVD && JUNCTION BLVD,QUEENS BLVD,1022367,205331,PBQN,QUEENS
3655,2021/6/19,17:43:00,2021,June,Saturday,Based on Self Initiated,APP,POM,14,NaN,NaN,NaN,NaN,P,PSB,1,GRAND LARCENY AUTO,30,Y,NaN,N,Y,GRAND LARCENY AUTO,N,NaN,Y,NaN,NaN,NaN,Y,Y,Y,Y,Y,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,Y,NaN,Y,NaN,NaN,DE,NERVOUS,36,MALE,WHITE,6.2,160,THN,BLU,BLN,YELLOW SOCKS,14,D,NaN,9 AVE && W 38 ST,9 AVE,985783,214675,PBMS,MANHATTAN
3656,2021/6/20,12:00:00,2021,June,Sunday,Based on Self Initiated,APP,POM,14,NaN,NaN,NaN,I,NaN,NaN,2,ASSAULT,15,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,N,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,Y,Y,NaN,NaN,NaN,NaN,NaN,NaN,DE,CALM,31,MALE,BLACK,NaN,165,THN,BRO,BLK,NaN,14,C,14A,315 W 33 ST,W 33 ST,985711,213237,PBMS,MANHATTAN
3657,2021/6/24,23:02:00,2021,June,Thursday,Based on Radio Run,APP,SGT,806,NaN,NaN,NaN,NaN,NaN,NaN,1,CPW,5,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,Y,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DE,CALM,NaN,MALE,BLACK,5.1,180,MED,ZZZ,XXX,UNK,32,B,NaN,FREDERICK DOUGLASS BLVD && W 139 ST,FREDERICK DOUGLASS BLVD,999560,237683,PBMN,MANHATTAN
3658,2021/6/17,15:22:00,2021,June,Thursday,Based on Radio Run,APP,POM,48,NaN,NaN,NaN,O,NaN,NaN,1,BURGLARY,10,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,N,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DE,NERVOUS,40,MALE,WHITE HISPANIC,5.4,130,THN,BRO,BLK,NaN,48,B,NaN,558 E 181 ST,E 181 ST,1014088,249238,PBBX,BRONX
3659,2021/6/24,13:06:00,2021,June,Thursday,Based on Radio Run,APP,POM,49,NaN,NaN,NaN,O,NaN,NaN,1,CPW,5,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,Y,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DE,CALM,25,MALE,BLACK,5.9,200,HEA,BRO,BLK,TATTOS,49,A,NaN,1721 FILLMORE ST,FILLMORE ST,1020779,246564,PBBX,BRONX
3660,2021/6/26,09:51:00,2021,June,Saturday,Based on Radio Run,APP,POM,70,NaN,NaN,NaN,O,NaN,NaN,1,PETIT LARCENY,8,Y,NaN,N,Y,PETIT LARCENY,N,NaN,Y,NaN,NaN,NaN,Y,Y,Y,Y,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,DE,CALM,57,MALE,BLACK,5.4,120,THN,BRO,BLK,GLASSES,70,C,NaN,482 E 16 ST,E 16 ST,994500,171764,PBBS,BROOKLYN
